Path,Name,Extension,TrackedState,ItemType,LayerZone,FeatureDomain,ApparentResponsibility,FrameworkToolOwnership,RuntimeRelevance,TestRelevance,ScriptOperationalRelevance,DocumentationHistoryRelevance,InitialClassification,Confidence,NeedsDeeperTrace,Notes
"backend/development/node_modules/@supabase/auth-js/dist/module/AuthAdminApi.js.map","AuthAdminApi.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/AuthClient.d.ts","AuthClient.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/AuthClient.d.ts.map","AuthClient.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/AuthClient.js","AuthClient.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/AuthClient.js.map","AuthClient.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueAdminApi.d.ts","GoTrueAdminApi.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueAdminApi.d.ts.map","GoTrueAdminApi.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueAdminApi.js","GoTrueAdminApi.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueAdminApi.js.map","GoTrueAdminApi.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueClient.d.ts","GoTrueClient.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueClient.d.ts.map","GoTrueClient.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueClient.js","GoTrueClient.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/GoTrueClient.js.map","GoTrueClient.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/index.d.ts.map","index.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/index.js","index.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/index.js.map","index.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/base64url.d.ts","base64url.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/base64url.d.ts.map","base64url.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/base64url.js","base64url.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/base64url.js.map","base64url.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/constants.d.ts","constants.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/constants.d.ts.map","constants.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/constants.js","constants.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/constants.js.map","constants.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/error-codes.d.ts","error-codes.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/error-codes.d.ts.map","error-codes.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/error-codes.js","error-codes.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/error-codes.js.map","error-codes.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/errors.d.ts","errors.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/errors.d.ts.map","errors.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/errors.js","errors.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/errors.js.map","errors.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/fetch.d.ts","fetch.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/fetch.d.ts.map","fetch.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/fetch.js","fetch.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/fetch.js.map","fetch.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/helpers.d.ts","helpers.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/helpers.d.ts.map","helpers.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/helpers.js","helpers.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/helpers.js.map","helpers.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/local-storage.d.ts","local-storage.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/local-storage.d.ts.map","local-storage.d.ts.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/local-storage.js","local-storage.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/local-storage.js.map","local-storage.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/@supabase/auth-js/dist/module/lib/locks.d.ts","locks.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
